站点,日期,时间,纬度,经度,风向,风速,浪高,周期,修正风向,修正风速,修正浪高,修正周期,1小时前修正风向,1小时前修正风速,1小时前修正浪高,1小时前修正周期,2小时前修正风向,2小时前修正风速,2小时前修正浪高,2小时前修正周期
BSG,23,19,26.7N,120.3E,22,4.2,1.3,6.3,22,4.2,1.3,6.3,17,4.4,1.2,6.5,17,6,1.1,6.6
BSG,23,20,26.7N,120.3E,16,5.3,1.3,6.6,16,5.3,1.3,6.6,22,4.2,1.3,6.3,17,4.4,1.2,6.5
BSG,23,21,26.7N,120.3E,25,5.2,999.9,999.9,25,5.2,1.25,6.5,16,5.3,1.3,6.6,22,4.2,1.3,6.3
BSG,23,22,26.7N,120.3E,20,5.7,1.2,6.4,20,5.7,1.2,6.4,25,5.2,1.25,6.5,16,5.3,1.3,6.6
BSG,23,23,26.7N,120.3E,18,5.8,1.2,6.9,18,5.8,1.2,6.9,20,5.7,1.2,6.4,25,5.2,1.25,6.5
BSG,24,0,26.7N,120.3E,21,6.4,1.2,6.9,21,6.4,1.2,6.9,18,5.8,1.2,6.9,20,5.7,1.2,6.4
BSG,24,1,26.7N,120.3E,9,6,1.1,7.4,9,6,1.1,7.4,21,6.4,1.2,6.9,18,5.8,1.2,6.9
BSG,24,2,26.7N,120.3E,11,6.3,1.1,7.6,11,6.3,1.1,7.6,9,6,1.1,7.4,21,6.4,1.2,6.9
BSG,24,3,26.7N,120.3E,5,5,1.1,7.6,5,5,1.1,7.6,11,6.3,1.1,7.6,9,6,1.1,7.4
BSG,24,4,26.7N,120.3E,353,4.6,0.8,7.3,353,4.6,0.8,7.3,5,5,1.1,7.6,11,6.3,1.1,7.6
BSG,24,5,26.7N,120.3E,355,5.5,0.9,6.8,355,5.5,0.9,6.8,353,4.6,0.8,7.3,5,5,1.1,7.6
BSG,24,6,26.7N,120.3E,339,6.4,0.8,6.5,339,6.4,0.8,6.5,355,5.5,0.9,6.8,353,4.6,0.8,7.3
BSG,24,7,26.7N,120.3E,339,6.8,0.9,6.8,339,6.8,0.9,6.8,339,6.4,0.8,6.5,355,5.5,0.9,6.8
BSG,24,8,26.7N,120.3E,352,5.2,0.9,6.4,352,5.2,0.9,6.4,339,6.8,0.9,6.8,339,6.4,0.8,6.5
BSG,24,9,26.7N,120.3E,345,5.8,0.9,6.2,345,5.8,0.9,6.2,352,5.2,0.9,6.4,339,6.8,0.9,6.8
BSG,24,10,26.7N,120.3E,355,5.4,0.9,7.1,355,5.4,0.9,7.1,345,5.8,0.9,6.2,352,5.2,0.9,6.4
BSG,24,11,26.7N,120.3E,352,5.9,1,7,352,5.9,1,7,355,5.4,0.9,7.1,345,5.8,0.9,6.2
BSG,24,12,26.7N,120.3E,358,5.3,0.9,7.1,358,5.3,0.9,7.1,352,5.9,1,7,355,5.4,0.9,7.1
BSG,24,13,26.7N,120.3E,345,4.7,1,7.1,345,4.7,1,7.1,358,5.3,0.9,7.1,352,5.9,1,7
BSG,24,14,26.7N,120.3E,351,4.4,1,7.5,351,4.4,1,7.5,345,4.7,1,7.1,358,5.3,0.9,7.1
BSG,24,15,26.7N,120.3E,349,4,1,7.1,349,4,1,7.1,351,4.4,1,7.5,345,4.7,1,7.1
BSG,24,16,26.7N,120.3E,358,4.2,1.1,7.4,358,4.2,1.1,7.4,349,4,1,7.1,351,4.4,1,7.5
BSG,24,17,26.7N,120.3E,0,5.1,0.9,6.8,0,5.1,0.9,6.8,358,4.2,1.1,7.4,349,4,1,7.1
BSG,24,18,26.7N,120.3E,19,5.9,0.9,6.5,19,5.9,0.9,6.5,0,5.1,0.9,6.8,358,4.2,1.1,7.4
BSG,24,19,26.7N,120.3E,23,5,0.9,7,23,5,0.9,7,19,5.9,0.9,6.5,0,5.1,0.9,6.8
BSG,24,20,26.7N,120.3E,17,1.1,0.9,6.7,17,1.1,0.9,6.7,23,5,0.9,7,19,5.9,0.9,6.5
BSG,24,21,26.7N,120.3E,354,0.5,0.9,6.7,354,0.5,0.9,6.7,17,1.1,0.9,6.7,23,5,0.9,7
BSG,24,22,26.7N,120.3E,114,1.4,0.9,6.7,114,1.4,0.9,6.7,354,0.5,0.9,6.7,17,1.1,0.9,6.7
BSG,24,23,26.7N,120.3E,82,1.6,0.9,7.3,82,1.6,0.9,7.3,114,1.4,0.9,6.7,354,0.5,0.9,6.7
BSG,25,0,26.7N,120.3E,42,1.5,0.9,6.5,42,1.5,0.9,6.5,82,1.6,0.9,7.3,114,1.4,0.9,6.7
BSG,25,1,26.7N,120.3E,84,2.4,0.9,7,84,2.4,0.9,7,42,1.5,0.9,6.5,82,1.6,0.9,7.3
BSG,25,2,26.7N,120.3E,93,0.9,0.9,7.3,93,0.9,0.9,7.3,84,2.4,0.9,7,42,1.5,0.9,6.5
BSG,25,3,26.7N,120.3E,341,1.3,0.8,7.3,341,1.3,0.8,7.3,93,0.9,0.9,7.3,84,2.4,0.9,7
BSG,25,4,26.7N,120.3E,356,2.6,0.8,6.9,356,2.6,0.8,6.9,341,1.3,0.8,7.3,93,0.9,0.9,7.3
BSG,25,5,26.7N,120.3E,352,1.9,0.7,7.7,352,1.9,0.7,7.7,356,2.6,0.8,6.9,341,1.3,0.8,7.3
BSG,25,6,26.7N,120.3E,275,1,0.7,7.3,275,1,0.7,7.3,352,1.9,0.7,7.7,356,2.6,0.8,6.9
BSG,25,7,26.7N,120.3E,101,0.7,0.8,7.4,101,0.7,0.8,7.4,275,1,0.7,7.3,352,1.9,0.7,7.7
BSG,25,8,26.7N,120.3E,134,1.6,0.8,7.1,134,1.6,0.8,7.1,101,0.7,0.8,7.4,275,1,0.7,7.3
BSG,25,9,26.7N,120.3E,210,2.1,0.7,7.1,210,2.1,0.7,7.1,134,1.6,0.8,7.1,101,0.7,0.8,7.4
BSG,25,10,26.7N,120.3E,201,3.7,0.7,7.2,201,3.7,0.7,7.2,210,2.1,0.7,7.1,134,1.6,0.8,7.1
BSG,25,11,26.7N,120.3E,238,3.3,0.7,7.4,238,3.3,0.7,7.4,201,3.7,0.7,7.2,210,2.1,0.7,7.1
BSG,25,12,26.7N,120.3E,215,1.8,0.7,7.2,215,1.8,0.7,7.2,238,3.3,0.7,7.4,201,3.7,0.7,7.2
BSG,25,13,26.7N,120.3E,213,4.4,0.7,7.6,213,4.4,0.7,7.6,215,1.8,0.7,7.2,238,3.3,0.7,7.4
BSG,25,14,26.7N,120.3E,183,2.4,0.7,6,183,2.4,0.7,6,213,4.4,0.7,7.6,215,1.8,0.7,7.2
BSG,25,15,26.7N,120.3E,173,5.2,0.6,5.9,173,5.2,0.6,5.9,183,2.4,0.7,6,213,4.4,0.7,7.6
BSG,25,16,26.7N,120.3E,173,5.2,0.6,6,173,5.2,0.6,6,173,5.2,0.6,5.9,183,2.4,0.7,6
BSG,25,17,26.7N,120.3E,187,4.3,0.7,8,187,4.3,0.7,8,173,5.2,0.6,6,173,5.2,0.6,5.9
BSG,25,18,26.7N,120.3E,187,5.7,0.7,7.6,187,5.7,0.7,7.6,187,4.3,0.7,8,173,5.2,0.6,6
BSG,25,19,26.7N,120.3E,177,5.2,0.6,7.5,177,5.2,0.6,7.5,187,5.7,0.7,7.6,187,4.3,0.7,8
BSG,25,20,26.7N,120.3E,208,8.8,0.6,7.7,208,8.8,0.6,7.7,177,5.2,0.6,7.5,187,5.7,0.7,7.6
BSG,25,21,26.7N,120.3E,213,5.7,0.6,7.2,213,5.7,0.6,7.2,208,8.8,0.6,7.7,177,5.2,0.6,7.5
BSG,25,22,26.7N,120.3E,214,5.2,0.7,7.1,214,5.2,0.7,7.1,213,5.7,0.6,7.2,208,8.8,0.6,7.7
BSG,25,23,26.7N,120.3E,187,5.7,0.6,7.3,187,5.7,0.6,7.3,214,5.2,0.7,7.1,213,5.7,0.6,7.2
BSG,26,0,26.7N,120.3E,196,5,0.7,7.9,196,5,0.7,7.9,187,5.7,0.6,7.3,214,5.2,0.7,7.1
BSG,26,1,26.7N,120.3E,210,4.2,0.6,7.6,210,4.2,0.6,7.6,196,5,0.7,7.9,187,5.7,0.6,7.3
BSG,26,2,26.7N,120.3E,215,3.8,0.6,7.8,215,3.8,0.6,7.8,210,4.2,0.6,7.6,196,5,0.7,7.9
BSG,26,3,26.7N,120.3E,202,3.9,0.5,8,202,3.9,0.5,8,215,3.8,0.6,7.8,210,4.2,0.6,7.6
BSG,26,4,26.7N,120.3E,207,5.6,0.5,7.9,207,5.6,0.5,7.9,202,3.9,0.5,8,215,3.8,0.6,7.8
BSG,26,5,26.7N,120.3E,199,5.1,0.6,6.9,199,5.1,0.6,6.9,207,5.6,0.5,7.9,202,3.9,0.5,8
BSG,26,6,26.7N,120.3E,213,4.8,0.8,4.7,213,4.8,0.8,4.7,199,5.1,0.6,6.9,207,5.6,0.5,7.9
BSG,26,7,26.7N,120.3E,289,2.4,1.1,4.4,289,2.4,1.1,4.4,213,4.8,0.8,4.7,199,5.1,0.6,6.9
BSG,26,8,26.7N,120.3E,21,10.1,1,4.5,21,10.1,1,4.5,289,2.4,1.1,4.4,213,4.8,0.8,4.7
BSG,26,9,26.7N,120.3E,23,11.2,1.1,4.4,23,11.2,1.1,4.4,21,10.1,1,4.5,289,2.4,1.1,4.4
BSG,26,10,26.7N,120.3E,21,11.3,1.1,4.5,21,11.3,1.1,4.5,23,11.2,1.1,4.4,21,10.1,1,4.5
BSG,26,11,26.7N,120.3E,19,11.3,1.2,4.4,19,11.3,1.2,4.4,21,11.3,1.1,4.5,23,11.2,1.1,4.4
BSG,26,12,26.7N,120.3E,15,9.9,1.3,5,15,9.9,1.3,5,19,11.3,1.2,4.4,21,11.3,1.1,4.5
BSG,26,13,26.7N,120.3E,19,9.9,1.3,5,19,9.9,1.3,5,15,9.9,1.3,5,19,11.3,1.2,4.4
BSG,26,14,26.7N,120.3E,17,11,1.3,5,17,11,1.3,5,19,9.9,1.3,5,15,9.9,1.3,5
BSG,26,15,26.7N,120.3E,16,9,1.5,5.2,16,9,1.5,5.2,17,11,1.3,5,19,9.9,1.3,5
BSG,26,16,26.7N,120.3E,18,7.9,1.5,5.5,18,7.9,1.5,5.5,16,9,1.5,5.2,17,11,1.3,5
BSG,26,17,26.7N,120.3E,34,6.5,1.6,4.9,34,6.5,1.6,4.9,18,7.9,1.5,5.5,16,9,1.5,5.2
BSG,26,18,26.7N,120.3E,20,7.1,1.5,5.3,20,7.1,1.5,5.3,34,6.5,1.6,4.9,18,7.9,1.5,5.5
BSG,26,19,26.7N,120.3E,32,5.9,1.8,5.4,32,5.9,1.8,5.4,20,7.1,1.5,5.3,34,6.5,1.6,4.9
BSG,26,20,26.7N,120.3E,39,5.4,1.9,5.5,39,5.4,1.9,5.5,32,5.9,1.8,5.4,20,7.1,1.5,5.3
BSG,26,21,26.7N,120.3E,26,6.5,2,5.8,26,6.5,2,5.8,39,5.4,1.9,5.5,32,5.9,1.8,5.4
BSG,26,22,26.7N,120.3E,17,7.6,2,5.7,17,7.6,2,5.7,26,6.5,2,5.8,39,5.4,1.9,5.5
BSG,26,23,26.7N,120.3E,16,7.9,1.9,5.7,16,7.9,1.9,5.7,17,7.6,2,5.7,26,6.5,2,5.8
BSG,27,0,26.7N,120.3E,13,7.5,2,6.5,13,7.5,2,6.5,16,7.9,1.9,5.7,17,7.6,2,5.7
BSG,27,1,26.7N,120.3E,21,6.8,1.9,6,21,6.8,1.9,6,13,7.5,2,6.5,16,7.9,1.9,5.7
BSG,27,2,26.7N,120.3E,10,8.1,1.9,6,10,8.1,1.9,6,21,6.8,1.9,6,13,7.5,2,6.5
BSG,27,3,26.7N,120.3E,19,7.3,1.7,6,19,7.3,1.7,6,10,8.1,1.9,6,21,6.8,1.9,6
BSG,27,4,26.7N,120.3E,19,9.9,1.6,6.1,19,9.9,1.6,6.1,19,7.3,1.7,6,10,8.1,1.9,6
BSG,27,5,26.7N,120.3E,19,8.9,1.7,5.6,19,8.9,1.7,5.6,19,9.9,1.6,6.1,19,7.3,1.7,6
BSG,27,6,26.7N,120.3E,17,11.4,1.8,5.8,17,11.4,1.8,5.8,19,8.9,1.7,5.6,19,9.9,1.6,6.1
BSG,27,7,26.7N,120.3E,19,10.5,1.7,5.6,19,10.5,1.7,5.6,17,11.4,1.8,5.8,19,8.9,1.7,5.6
BSG,27,8,26.7N,120.3E,18,10.3,1.7,5.5,18,10.3,1.7,5.5,19,10.5,1.7,5.6,17,11.4,1.8,5.8
BSG,27,9,26.7N,120.3E,17,10.3,1.6,5.5,17,10.3,1.6,5.5,18,10.3,1.7,5.5,19,10.5,1.7,5.6
BSG,27,10,26.7N,120.3E,18,10.4,1.7,5.7,18,10.4,1.7,5.7,17,10.3,1.6,5.5,18,10.3,1.7,5.5
BSG,27,11,26.7N,120.3E,19,9.5,1.6,5.5,19,9.5,1.6,5.5,18,10.4,1.7,5.7,17,10.3,1.6,5.5
BSG,27,12,26.7N,120.3E,17,10.2,1.5,5.1,17,10.2,1.5,5.1,19,9.5,1.6,5.5,18,10.4,1.7,5.7
BSG,27,13,26.7N,120.3E,16,10,1.6,5.7,16,10,1.6,5.7,17,10.2,1.5,5.1,19,9.5,1.6,5.5
BSG,27,14,26.7N,120.3E,21,10.9,1.6,6,21,10.9,1.6,6,16,10,1.6,5.7,17,10.2,1.5,5.1
BSG,27,15,26.7N,120.3E,19,10.5,1.5,6,19,10.5,1.5,6,21,10.9,1.6,6,16,10,1.6,5.7
BSG,27,16,26.7N,120.3E,19,11.5,1.5,5.9,19,11.5,1.5,5.9,19,10.5,1.5,6,21,10.9,1.6,6
BSG,27,17,26.7N,120.3E,18,11.5,1.4,5.9,18,11.5,1.4,5.9,19,11.5,1.5,5.9,19,10.5,1.5,6
BSG,27,18,26.7N,120.3E,19,12,1.5,5.8,19,12,1.5,5.8,18,11.5,1.4,5.9,19,11.5,1.5,5.9
BSG,27,19,26.7N,120.3E,18,11.8,1.5,5.4,18,11.8,1.5,5.4,19,12,1.5,5.8,18,11.5,1.4,5.9
BSG,27,20,26.7N,120.3E,17,11.4,1.6,5.4,17,11.4,1.6,5.4,18,11.8,1.5,5.4,19,12,1.5,5.8
BSG,27,21,26.7N,120.3E,17,10.9,1.8,5.8,17,10.9,1.8,5.8,17,11.4,1.6,5.4,18,11.8,1.5,5.4
BSG,27,22,26.7N,120.3E,19,10,1.7,5.3,19,10,1.7,5.3,17,10.9,1.8,5.8,17,11.4,1.6,5.4
BSG,27,23,26.7N,120.3E,18,10.3,1.6,5.6,18,10.3,1.6,5.6,19,10,1.7,5.3,17,10.9,1.8,5.8
BSG,28,0,26.7N,120.3E,19,9.9,1.5,5.3,19,9.9,1.5,5.3,18,10.3,1.6,5.6,19,10,1.7,5.3
BSG,28,1,26.7N,120.3E,14,9.8,1.4,5.7,14,9.8,1.4,5.7,19,9.9,1.5,5.3,18,10.3,1.6,5.6
BSG,28,2,26.7N,120.3E,11,10.8,1.2,5.8,11,10.8,1.2,5.8,14,9.8,1.4,5.7,19,9.9,1.5,5.3
BSG,28,3,26.7N,120.3E,21,9.4,1.1,6,21,9.4,1.1,6,11,10.8,1.2,5.8,14,9.8,1.4,5.7
BSG,28,4,26.7N,120.3E,14,8.1,1.1,6.7,14,8.1,1.1,6.7,21,9.4,1.1,6,11,10.8,1.2,5.8
BSG,28,5,26.7N,120.3E,11,7.2,0.9,6.4,11,7.2,0.9,6.4,14,8.1,1.1,6.7,21,9.4,1.1,6
BSG,28,6,26.7N,120.3E,8,5.8,1,6.5,8,5.8,1,6.5,11,7.2,0.9,6.4,14,8.1,1.1,6.7
BSG,28,7,26.7N,120.3E,18,6.1,0.9,6.8,18,6.1,0.9,6.8,8,5.8,1,6.5,11,7.2,0.9,6.4
BSG,28,8,26.7N,120.3E,16,5.6,0.9,6.4,16,5.6,0.9,6.4,18,6.1,0.9,6.8,8,5.8,1,6.5
BSG,28,9,26.7N,120.3E,3,4.4,0.9,5.7,3,4.4,0.9,5.7,16,5.6,0.9,6.4,18,6.1,0.9,6.8
BSG,28,10,26.7N,120.3E,0,5.3,0.9,6.5,0,5.3,0.9,6.5,3,4.4,0.9,5.7,16,5.6,0.9,6.4
BSG,28,11,26.7N,120.3E,2,4.8,0.9,6.6,2,4.8,0.9,6.6,0,5.3,0.9,6.5,3,4.4,0.9,5.7
BSG,28,12,26.7N,120.3E,0,4.7,0.9,7,0,4.7,0.9,7,2,4.8,0.9,6.6,0,5.3,0.9,6.5
BSG,28,13,26.7N,120.3E,359,4.5,0.9,6.9,359,4.5,0.9,6.9,0,4.7,0.9,7,2,4.8,0.9,6.6
BSG,28,14,26.7N,120.3E,359,3.6,0.9,7,359,3.6,0.9,7,359,4.5,0.9,6.9,0,4.7,0.9,7
BSG,28,15,26.7N,120.3E,355,2.9,999.9,999.9,355,2.9,0.9,7.3,359,3.6,0.9,7,359,4.5,0.9,6.9
BSG,28,16,26.7N,120.3E,355,1.6,0.9,7.6,355,1.6,0.9,7.6,355,2.9,0.9,7.3,359,3.6,0.9,7
BSG,28,17,26.7N,120.3E,331,0.9,0.9,7.6,331,0.9,0.9,7.6,355,1.6,0.9,7.6,355,2.9,0.9,7.3
BSG,28,18,26.7N,120.3E,126,1.5,0.9,7.5,126,1.5,0.9,7.5,331,0.9,0.9,7.6,355,1.6,0.9,7.6
BSG,28,19,26.7N,120.3E,160,3.3,0.8,7.3,160,3.3,0.8,7.3,126,1.5,0.9,7.5,331,0.9,0.9,7.6
BSG,28,20,26.7N,120.3E,147,4.5,0.9,7.5,147,4.5,0.9,7.5,160,3.3,0.8,7.3,126,1.5,0.9,7.5
BSG,28,21,26.7N,120.3E,152,5.2,0.9,7,152,5.2,0.9,7,147,4.5,0.9,7.5,160,3.3,0.8,7.3
BSG,28,22,26.7N,120.3E,206,3.4,0.8,6.7,206,3.4,0.8,6.7,152,5.2,0.9,7,147,4.5,0.9,7.5
BSG,28,23,26.7N,120.3E,210,4.8,0.9,6.7,210,4.8,0.9,6.7,206,3.4,0.8,6.7,152,5.2,0.9,7
BSG,1,0,26.7N,120.3E,29,8.3,1.1,4.5,29,8.3,1.1,4.5,210,4.8,0.9,6.7,206,3.4,0.8,6.7
BSG,1,1,26.7N,120.3E,33,9,1.1,4.7,33,9,1.1,4.7,29,8.3,1.1,4.5,210,4.8,0.9,6.7
BSG,1,2,26.7N,120.3E,23,8.8,1.1,4.5,23,8.8,1.1,4.5,33,9,1.1,4.7,29,8.3,1.1,4.5
BSG,1,3,26.7N,120.3E,28,8.8,1,4.8,28,8.8,1,4.8,23,8.8,1.1,4.5,33,9,1.1,4.7
BSG,1,4,26.7N,120.3E,23,9.1,0.9,4.8,23,9.1,0.9,4.8,28,8.8,1,4.8,23,8.8,1.1,4.5
BSG,1,5,26.7N,120.3E,21,9.3,0.9,5,21,9.3,0.9,5,23,9.1,0.9,4.8,28,8.8,1,4.8
BSG,1,6,26.7N,120.3E,32,8.2,1,5.4,32,8.2,1,5.4,21,9.3,0.9,5,23,9.1,0.9,4.8
BSG,1,7,26.7N,120.3E,24,8.8,0.9,5,24,8.8,0.9,5,32,8.2,1,5.4,21,9.3,0.9,5
BSG,1,8,26.7N,120.3E,29,7.7,0.9,4.8,29,7.7,0.9,4.8,24,8.8,0.9,5,32,8.2,1,5.4
BSG,1,9,26.7N,120.3E,21,9.3,0.8,4.8,21,9.3,0.8,4.8,29,7.7,0.9,4.8,24,8.8,0.9,5
BSG,1,10,26.7N,120.3E,13,9,0.9,5,13,9,0.9,5,21,9.3,0.8,4.8,29,7.7,0.9,4.8
BSG,1,11,26.7N,120.3E,67,6.4,0.8,4.5,67,6.4,0.8,4.5,13,9,0.9,5,21,9.3,0.8,4.8
BSG,1,12,26.7N,120.3E,91,6.4,0.8,5.2,91,6.4,0.8,5.2,67,6.4,0.8,4.5,13,9,0.9,5
BSG,1,13,26.7N,120.3E,18,5.5,0.9,5,18,5.5,0.9,5,91,6.4,0.8,5.2,67,6.4,0.8,4.5
BSG,1,14,26.7N,120.3E,60,5.3,0.9,4.5,60,5.3,0.9,4.5,18,5.5,0.9,5,91,6.4,0.8,5.2
BSG,1,15,26.7N,120.3E,29,4.9,1,4.6,29,4.9,1,4.6,60,5.3,0.9,4.5,18,5.5,0.9,5
BSG,1,16,26.7N,120.3E,32,6.6,1.1,5,32,6.6,1.1,5,29,4.9,1,4.6,60,5.3,0.9,4.5
BSG,1,17,26.7N,120.3E,28,5.8,0.8,4.6,28,5.8,0.8,4.6,32,6.6,1.1,5,29,4.9,1,4.6
BSG,1,18,26.7N,120.3E,22,5.6,1.4,5.1,22,5.6,1.4,5.1,28,5.8,0.8,4.6,32,6.6,1.1,5
BSG,1,19,26.7N,120.3E,28,4.9,1.3,5.1,28,4.9,1.3,5.1,22,5.6,1.4,5.1,28,5.8,0.8,4.6
BSG,1,20,26.7N,120.3E,14,6.7,1.2,5.3,14,6.7,1.2,5.3,28,4.9,1.3,5.1,22,5.6,1.4,5.1
BSG,1,21,26.7N,120.3E,22,6.1,1.4,5.5,22,6.1,1.4,5.5,14,6.7,1.2,5.3,28,4.9,1.3,5.1
BSG,1,22,26.7N,120.3E,22,6.1,1.6,5.5,22,6.1,1.6,5.5,22,6.1,1.4,5.5,14,6.7,1.2,5.3
BSG,1,23,26.7N,120.3E,16,6.4,1.7,5.4,16,6.4,1.7,5.4,22,6.1,1.6,5.5,22,6.1,1.4,5.5
BSG,2,0,26.7N,120.3E,14,5.1,1.8,5.5,14,5.1,1.8,5.5,16,6.4,1.7,5.4,22,6.1,1.6,5.5
BSG,2,1,26.7N,120.3E,46,4.5,1.8,6,46,4.5,1.8,6,14,5.1,1.8,5.5,16,6.4,1.7,5.4
BSG,2,2,26.7N,120.3E,25,5.2,1.9,5.8,25,5.2,1.9,5.8,46,4.5,1.8,6,14,5.1,1.8,5.5
BSG,2,3,26.7N,120.3E,63,4.6,1.9,6.2,63,4.6,1.9,6.2,25,5.2,1.9,5.8,46,4.5,1.8,6
BSG,2,4,26.7N,120.3E,56,4.1,2.1,6.5,56,4.1,2.1,6.5,63,4.6,1.9,6.2,25,5.2,1.9,5.8
BSG,2,5,26.7N,120.3E,43,5,2.1,6.2,43,5,2.1,6.2,56,4.1,2.1,6.5,63,4.6,1.9,6.2
BSG,2,6,26.7N,120.3E,65,5.7,2,6.3,65,5.7,2,6.3,43,5,2.1,6.2,56,4.1,2.1,6.5
BSG,2,7,26.7N,120.3E,48,5,2,6.4,48,5,2,6.4,65,5.7,2,6.3,43,5,2.1,6.2
BSG,2,8,26.7N,120.3E,29,6.4,1.9,6.2,29,6.4,1.9,6.2,48,5,2,6.4,65,5.7,2,6.3
BSG,2,9,26.7N,120.3E,76,6.2,2.1,6,76,6.2,2.1,6,29,6.4,1.9,6.2,48,5,2,6.4
BSG,2,10,26.7N,120.3E,71,7,2,5.9,71,7,2,5.9,76,6.2,2.1,6,29,6.4,1.9,6.2
BSG,2,11,26.7N,120.3E,66,6,1.9,5.9,66,6,1.9,5.9,71,7,2,5.9,76,6.2,2.1,6
BSG,2,12,26.7N,120.3E,60,5.4,1.9,5.9,60,5.4,1.9,5.9,66,6,1.9,5.9,71,7,2,5.9
BSG,2,13,26.7N,120.3E,44,5.1,1.7,5.9,44,5.1,1.7,5.9,60,5.4,1.9,5.9,66,6,1.9,5.9
BSG,2,14,26.7N,120.3E,49,4.7,1.6,5.5,49,4.7,1.6,5.5,44,5.1,1.7,5.9,60,5.4,1.9,5.9
BSG,2,15,26.7N,120.3E,49,4.4,1.5,5.6,49,4.4,1.5,5.6,49,4.7,1.6,5.5,44,5.1,1.7,5.9
BSG,2,16,26.7N,120.3E,53,4.3,1.4,5.7,53,4.3,1.4,5.7,49,4.4,1.5,5.6,49,4.7,1.6,5.5
BSG,2,17,26.7N,120.3E,43,4,1.3,5.7,43,4,1.3,5.7,53,4.3,1.4,5.7,49,4.4,1.5,5.6
BSG,2,18,26.7N,120.3E,41,3.8,1.2,5.8,41,3.8,1.2,5.8,43,4,1.3,5.7,53,4.3,1.4,5.7
BSG,2,19,26.7N,120.3E,49,3.9,1.2,6,49,3.9,1.2,6,41,3.8,1.2,5.8,43,4,1.3,5.7
BSG,2,20,26.7N,120.3E,16,5.2,1.2,5.4,16,5.2,1.2,5.4,49,3.9,1.2,6,41,3.8,1.2,5.8
BSG,2,21,26.7N,120.3E,18,5.5,1.3,5.3,18,5.5,1.3,5.3,16,5.2,1.2,5.4,49,3.9,1.2,6
BSG,2,22,26.7N,120.3E,20,7.6,1.2,5.4,20,7.6,1.2,5.4,18,5.5,1.3,5.3,16,5.2,1.2,5.4
BSG,2,23,26.7N,120.3E,14,6.2,1.4,5.2,14,6.2,1.4,5.2,20,7.6,1.2,5.4,18,5.5,1.3,5.3
BSG,3,0,26.7N,120.3E,20,5.2,1.2,5,20,5.2,1.2,5,14,6.2,1.4,5.2,20,7.6,1.2,5.4
BSG,3,1,26.7N,120.3E,18,8.3,1.2,5.5,18,8.3,1.2,5.5,20,5.2,1.2,5,14,6.2,1.4,5.2
BSG,3,2,26.7N,120.3E,17,9.6,1.1,5.6,17,9.6,1.1,5.6,18,8.3,1.2,5.5,20,5.2,1.2,5
BSG,3,3,26.7N,120.3E,22,9.5,1.1,5.3,22,9.5,1.1,5.3,17,9.6,1.1,5.6,18,8.3,1.2,5.5
BSG,3,4,26.7N,120.3E,19,8.3,1.1,5.2,19,8.3,1.1,5.2,22,9.5,1.1,5.3,17,9.6,1.1,5.6
BSG,3,5,26.7N,120.3E,18,7.3,1,5.3,18,7.3,1,5.3,19,8.3,1.1,5.2,22,9.5,1.1,5.3
BSG,3,6,26.7N,120.3E,17,8.7,1,5.3,17,8.7,1,5.3,18,7.3,1,5.3,19,8.3,1.1,5.2
BSG,3,7,26.7N,120.3E,19,8.4,1,5.5,19,8.4,1,5.5,17,8.7,1,5.3,18,7.3,1,5.3
BSG,3,8,26.7N,120.3E,21,7.8,0.9,5.6,21,7.8,0.9,5.6,19,8.4,1,5.5,17,8.7,1,5.3
BSG,3,9,26.7N,120.3E,9,8.1,0.9,5.3,9,8.1,0.9,5.3,21,7.8,0.9,5.6,19,8.4,1,5.5
BSG,3,10,26.7N,120.3E,9,7.2,0.8,5.8,9,7.2,0.8,5.8,9,8.1,0.9,5.3,21,7.8,0.9,5.6
BSG,3,11,26.7N,120.3E,5,6.6,0.8,6.5,5,6.6,0.8,6.5,9,7.2,0.8,5.8,9,8.1,0.9,5.3
BSG,3,12,26.7N,120.3E,358,5.6,0.8,6.1,358,5.6,0.8,6.1,5,6.6,0.8,6.5,9,7.2,0.8,5.8
BSG,3,13,26.7N,120.3E,353,4.3,0.8,5.5,353,4.3,0.8,5.5,358,5.6,0.8,6.1,5,6.6,0.8,6.5
BSG,3,14,26.7N,120.3E,356,4.4,0.8,5.1,356,4.4,0.8,5.1,353,4.3,0.8,5.5,358,5.6,0.8,6.1
BSG,3,15,26.7N,120.3E,8,5.2,1,5,8,5.2,1,5,356,4.4,0.8,5.1,353,4.3,0.8,5.5
BSG,3,16,26.7N,120.3E,14,7.4,1,4.7,14,7.4,1,4.7,8,5.2,1,5,356,4.4,0.8,5.1
BSG,3,17,26.7N,120.3E,20,7.7,1,4.8,20,7.7,1,4.8,14,7.4,1,4.7,8,5.2,1,5
BSG,3,18,26.7N,120.3E,18,8.7,1,4.7,18,8.7,1,4.7,20,7.7,1,4.8,14,7.4,1,4.7
BSG,3,19,26.7N,120.3E,20,7.4,1,4.9,20,7.4,1,4.9,18,8.7,1,4.7,20,7.7,1,4.8
BSG,3,20,26.7N,120.3E,15,8.5,1.1,5,15,8.5,1.1,5,20,7.4,1,4.9,18,8.7,1,4.7
BSG,3,21,26.7N,120.3E,20,8.8,1.2,4.8,20,8.8,1.2,4.8,15,8.5,1.1,5,20,7.4,1,4.9
